-1.1201,-0.150443
-1.13388,-0.120128
-1.14215,-0.0925695
-1.14766,-0.0705224
-1.15317,-0.0457194
-1.15592,-0.0209164
-1.15592,0.00113071
-1.15592,0.0231778
-1.15317,0.0479808
-1.15041,0.0700279
-1.1449,0.092075
-1.13663,0.111366
-1.12561,0.130657
-1.11734,0.147193
-1.10632,0.163728
-1.09529,0.174752
-1.08152,0.185775
-1.07049,0.196799
-1.05396,0.205066
-1.04018,0.213334
-1.02364,0.218846
-1.00711,0.221602
-0.987815,0.224358
-0.97128,0.224358
-0.949233,0.224358
-0.92443,0.224358
-0.902383,0.224358
-0.874824,0.221602
-0.850021,0.218846
-0.825218,0.21609
-0.800415,0.210578
-0.778368,0.207822
-0.753565,0.202311
-0.731518,0.196799
-0.703959,0.188531
-0.681912,0.177508
-0.657109,0.16924
-0.635062,0.15546
-0.613014,0.144437
-0.590967,0.127902
-0.56892,0.114122
-0.549629,0.0948309
-0.533094,0.0810515
-0.516558,0.0617603
-0.497267,0.0369573
-0.480732,0.0149102
-0.466952,-0.00989284
-0.453173,-0.0346958
-0.439393,-0.0594988
-0.42837,-0.0843018
-0.417346,-0.109105
-0.411835,-0.133908
-0.406323,-0.158711
-0.400811,-0.180758
-0.395299,-0.205561
-0.389787,-0.230364
-0.387032,-0.252411
-0.384276,-0.277214
-0.38152,-0.299261
-0.38152,-0.318552
-0.384276,-0.340599
-0.387032,-0.357135
-0.389787,-0.37367
-0.392543,-0.38745
-0.398055,-0.398473
-0.403567,-0.409497
-0.409079,-0.417764
-0.41459,-0.423276
-0.422858,-0.431544
-0.42837,-0.4343
-0.439393,-0.439811
-0.450417,-0.442567
-0.461441,-0.445323
-0.47522,-0.450835
-0.486244,-0.450835
-0.497267,-0.453591
-0.508291,-0.456347
-0.519314,-0.459103
-0.527582,-0.459103
-0.53585,-0.459103
-0.544117,-0.459103
-0.549629,-0.459103
-0.555141,-0.459103
-2.34805,-1.31662
-2.34805,-1.31662
-2.30692,-1.31662
-2.23289,-1.30839
-2.12597,-1.30017
-1.95324,-1.29194
-1.76406,-1.29194
-1.56665,-1.29194
-1.33634,-1.30839
-1.08136,-1.31662
-0.809924,-1.32484
-0.530266,-1.34952
-0.234156,-1.36597
0.0619534,-1.38242
0.366288,-1.39887
0.654172,-1.41532
0.933831,-1.41532
0.21349,-1.41532
0.45202,-1.41532
0.65765,-1.41532
0.83861,-1.40709
0.99489,-1.40709
0.13472,-1.39887
0.2581,-1.39887
0.36503,-1.39887
0.45551,-1.39887
0.51308,-1.39887
0.57066,-1.39887
0.58711,-1.39887
0.59533,-1.39887
0.57888,-1.39064
0.52953,-1.39064
0.46373,-1.39064
0.37325,-1.39064
0.23342,-1.39887
0.09359,-1.39887
0.94554,-1.39887
0.73991,-1.39887
0.5425,-1.39887
0.33687,-1.39887
0.14769,-1.39887
0.90093,-1.38242
0.662398,-1.37419
0.423865,-1.34952
0.201783,-1.33307
-0.044975,-1.30017
-0.242381,-1.28372
-0.423337,-1.26726
-0.579617,-1.25904
-0.711221,-1.24259
-0.826375,-1.24259
-0.908628,-1.23436
-0.999106,-1.22614
-1.06491,-1.22614
-1.13071,-1.22614
-1.18006,-1.22614
-1.22119,-1.22614
-1.26231,-1.22614
-1.29522,-1.22614
-1.33634,-1.22614
-1.37747,-1.22614
-1.41859,-1.22614
-1.45972,-1.22614
-1.50085,-1.22614
-1.54197,-1.22614
-1.5831,-1.22614
-1.616,-1.22614
-1.6489,-1.23436
-1.69003,-1.23436
-1.72293,-1.23436
-1.75583,-1.24259
-1.78873,-1.24259
-1.81341,-1.25081
-1.84631,-1.25081
-1.88743,-1.25081
-1.92856,-1.25081
-1.96969,-1.25081
-2.00259,-1.25904
-2.04371,-1.25904
-2.06839,-1.25904
-2.10129,-1.26726
-2.13419,-1.26726
-2.15887,-1.26726
-2.18354,-1.27549
-2.19999,-1.27549
-2.21644,-1.27549
-2.24112,-1.28372
-2.25757,-1.28372
-2.27402,-1.28372
-2.29047,-1.28372
-2.30692,-1.29194
-2.31515,-1.29194
-2.29047,-1.30017
-2.27402,-1.30017
-2.25757,-1.30839
-2.22467,-1.30839
-2.19177,-1.31662
-2.15887,-1.32484
-2.11774,-1.32484
-2.07662,-1.33307
-2.02726,-1.33307
-1.96969,-1.33307
-1.92034,-1.34129
-1.87098,-1.34129
-1.81341,-1.34129
-1.75583,-1.34129
-1.69825,-1.34952
-1.64068,-1.34952
-1.57487,-1.34952
-1.5173,-1.34952
-1.45972,-1.35774
-1.41037,-1.35774
-1.36102,-1.35774
-1.31167,-1.35774
-1.26231,-1.35774
-1.22119,-1.35774
-1.18006,-1.35774
-1.14716,-1.35774
-1.10603,-1.35774
-1.07313,-1.35774
-1.04023,-1.34952
-1.01556,-1.34952
-0.982655,-1.34952
-0.957979,-1.34129
-0.925078,-1.34129
-0.900402,-1.34129
-0.875727,-1.33307
-0.851051,-1.33307
-0.826375,-1.33307
-0.801699,-1.32484
-0.777023,-1.32484
-0.752348,-1.32484
-0.727672,-1.31662
-0.702996,-1.31662
-0.67832,-1.31662
-0.653645,-1.30839
-0.620743,-1.30839
-0.596068,-1.30839
-0.571392,-1.30017
-0.546716,-1.30017
-0.513815,-1.30017
-0.489139,-1.29194
-0.464463,-1.29194
-0.439788,-1.29194
-0.406887,-1.29194
-0.382211,-1.28372
-0.34931,-1.28372
-0.316409,-1.28372
-0.283508,-1.28372
-0.250607,-1.28372
-0.217706,-1.27549
-0.19303,-1.27549
-0.160129,-1.27549
-0.127228,-1.27549
-0.0943266,-1.27549
-0.0614255,-1.27549
-0.0285245,-1.26726
0.0126019,-1.26726
0.0537282,-1.26726
0.0948545,-1.26726
0.135981,-1.25904
0.168882,-1.25904
0.201783,-1.25081
0.234684,-1.25081
0.267585,-1.25081
0.308711,-1.25081
0.341612,-1.24259
0.382739,-1.24259
0.423865,-1.24259
0.464991,-1.24259
0.497892,-1.23436
0.530793,-1.23436
0.563694,-1.23436
0.58837,-1.23436
0.621271,-1.22614
0.637722,-1.22614
0.662398,-1.22614
0.687073,-1.22614
0.711749,-1.22614
0.736425,-1.22614
0.769326,-1.22614
0.794002,-1.22614
0.826903,-1.22614
0.851579,-1.22614
0.88448,-1.22614
0.909156,-1.22614
0.942057,-1.21791
0.966732,-1.21791
0.991408,-1.21791
0.01608,-1.21791
0.04899,-1.21791
0.07366,-1.21791
0.09834,-1.21791
0.12301,-1.21791
0.15591,-1.20969
0.18881,-1.20969
0.21349,-1.20969
0.24639,-1.20969
0.27929,-1.20969
0.31219,-1.20969
0.34509,-1.20969
0.378,-1.20969
0.4109,-1.20969
0.4438,-1.20969
0.4767,-1.20969
0.51783,-1.20969
0.55073,-1.20969
0.59185,-1.20969
0.63298,-1.20969
0.67411,-1.20969
0.71523,-1.20969
0.75636,-1.20969
0.80571,-1.20969
0.84684,-1.20969
0.89619,-1.20969
0.94554,-1.20969
0.98667,-1.20969
0.03602,-1.20969
0.07714,-1.20969
0.11827,-1.20969
0.16762,-1.20969
0.20875,-1.21791
0.24987,-1.21791
0.291,-1.21791
0.3239,-1.21791
0.36503,-1.21791
0.39793,-1.22614
0.43905,-1.22614
0.47196,-1.22614
0.50486,-1.22614
0.52953,-1.22614
0.53776,-1.22614
0.54598,-1.22614
0.52131,-1.22614
0.49663,-1.22614
0.46373,-1.21791
0.4226,-1.21791
0.37325,-1.20969
0.3239,-1.20146
0.26632,-1.20146
0.20052,-1.19324
0.12649,-1.19324
0.04424,-1.18501
0.97021,-1.17679
0.88796,-1.17679
0.80571,-1.17679
0.73168,-1.16856
0.65765,-1.16856
0.58363,-1.16856
0.51783,-1.16856
0.4438,-1.16034
0.378,-1.16034
0.31219,-1.16034
0.23817,-1.15211
0.18059,-1.15211
0.11479,-1.15211
0.04899,-1.14389
0.991408,-1.14389
0.933831,-1.14389
0.876254,-1.14389
0.826903,-1.14389
0.769326,-1.14389
0.719975,-1.14389
0.670623,-1.14389
0.621271,-1.14389
0.580145,-1.14389
0.530793,-1.14389
0.481442,-1.14389
0.440316,-1.14389
0.399189,-1.14389
0.358063,-1.14389
0.325162,-1.14389
0.284036,-1.14389
0.242909,-1.14389
0.201783,-1.14389
0.160657,-1.14389
0.127756,-1.14389
0.0866292,-1.14389
0.0537282,-1.14389
0.0126019,-1.14389
-0.0202992,-1.14389
-0.0614255,-1.14389
-0.0943266,-1.14389
-0.135453,-1.14389
-0.176579,-1.14389
-0.20948,-1.14389
-0.250607,-1.14389
-0.291733,-1.14389
-0.332859,-1.14389
-0.373986,-1.15211
-0.415112,-1.15211
-0.456238,-1.15211
-0.497364,-1.15211
-0.546716,-1.15211
-0.587842,-1.15211
-0.628969,-1.15211
-0.670095,-1.15211
-0.711221,-1.15211
-0.752348,-1.15211
-0.793474,-1.15211
-0.842826,-1.15211
-0.883952,-1.15211
-0.933303,-1.15211
-0.982655,-1.15211
-1.02378,-1.15211
-1.06491,-1.15211
-1.09781,-1.15211
-1.13894,-1.16034
-1.17184,-1.16034
-1.21296,-1.16034
-1.25409,-1.16034
-1.29522,-1.16034
-1.33634,-1.16034
-1.36924,-1.16034
-1.41037,-1.16034
-1.4515,-1.16856
-1.4844,-1.16856
-1.5173,-1.16856
-1.55842,-1.16856
-1.59955,-1.17679
-1.63245,-1.17679
-1.66535,-1.17679
-1.69825,-1.17679
-1.72293,-1.17679
-1.75583,-1.18501
-1.78051,-1.18501
-1.80518,-1.18501
-1.82986,-1.19324
-1.86276,-1.19324
-1.88743,-1.19324
-1.92034,-1.20146
-1.95324,-1.20146
-1.98614,-1.20969
-2.01904,-1.20969
-2.05194,-1.21791
-2.09307,-1.22614
-2.12597,-1.22614
-2.15887,-1.23436
-2.18354,-1.23436
-2.21644,-1.24259
-2.24112,-1.24259
-2.27402,-1.24259
-2.2987,-1.24259
-2.3316,-1.25081
-2.35627,-1.25081
-2.38917,-1.25081
-2.41385,-1.25904
-2.43853,-1.25904
-2.4632,-1.26726
-2.48788,-1.27549
-2.51255,-1.27549
-2.529,-1.28372
-2.54545,-1.29194
-2.56191,-1.30017
-2.57013,-1.30839
-2.57836,-1.30839
-2.57836,-1.31662
-2.57836,-1.32484
-2.57836,-1.33307
-2.57013,-1.34129
-2.56191,-1.34952
-2.55368,-1.35774
-2.529,-1.36597
-2.51255,-1.36597
-2.48788,-1.37419
-2.4632,-1.37419
-2.43853,-1.38242
-2.40563,-1.38242
-2.37272,-1.39064
-2.3316,-1.39064
-2.29047,-1.39064
-2.24935,-1.39887
-2.20822,-1.39887
-2.15887,-1.39887
-2.10952,-1.40709
-2.06016,-1.40709
-2.00259,-1.40709
-1.94501,-1.40709
-1.88743,-1.41532
-1.83808,-1.41532
-1.78873,-1.41532
-1.73938,-1.41532
-1.69825,-1.42354
-1.65713,-1.42354
-1.616,-1.42354
-1.5831,-1.42354
-1.54197,-1.42354
-1.50085,-1.42354
-1.4515,-1.42354
-1.41037,-1.42354
-1.36102,-1.42354
-1.31989,-1.42354
-1.27054,-1.42354
-1.22119,-1.43177
-1.18006,-1.43177
-1.13894,-1.43177
-1.09781,-1.43177
-1.06491,-1.43177
-1.02378,-1.43177
-0.982655,-1.43177
-0.949754,-1.43177
-0.908628,-1.43177
-0.859276,-1.43177
-0.81815,-1.43177
-0.768798,-1.43177
-0.727672,-1.43177
-0.686546,-1.43177
-0.653645,-1.43177
-0.612518,-1.43177
-0.571392,-1.42354
-0.530266,-1.42354
-0.497364,-1.42354
-0.456238,-1.42354
-0.415112,-1.42354
-0.373986,-1.42354
-0.332859,-1.42354
-0.283508,-1.41532
-0.242381,-1.41532
-0.19303,-1.41532
-0.151903,-1.41532
-0.102552,-1.41532
-0.0532002,-1.41532
-0.00384867,-1.41532
0.0455029,-1.41532
0.0948545,-1.41532
0.144206,-1.41532
0.193558,-1.41532
0.242909,-1.41532
0.292261,-1.40709
0.341612,-1.40709
0.382739,-1.40709
0.43209,-1.40709
0.473217,-1.40709
0.530793,-1.40709
0.580145,-1.40709
0.629497,-1.40709
0.687073,-1.40709
0.736425,-1.40709
0.785777,-1.40709
0.835128,-1.40709
0.876254,-1.40709
0.925606,-1.40709
0.966732,-1.40709
0.01608,-1.40709
0.05721,-1.40709
0.09834,-1.40709
0.13946,-1.40709
0.18059,-1.40709
0.22994,-1.40709
0.27107,-1.41532
0.32042,-1.41532
0.36977,-1.41532
0.41912,-1.41532
0.4767,-1.42354
0.52605,-1.42354
0.58363,-1.42354
0.63298,-1.42354
0.67411,-1.43177
0.72346,-1.43177
0.76458,-1.43177
0.81393,-1.43177
0.85506,-1.43177
0.89619,-1.43177
0.93731,-1.44
0.97844,-1.44
0.01957,-1.44
0.06069,-1.44
0.11004,-1.44
0.15117,-1.44822
0.1923,-1.44822
0.23342,-1.44822
0.27455,-1.44822
0.31568,-1.44822
0.3568,-1.44822
0.3897,-1.45645
0.4226,-1.45645
0.45551,-1.45645
0.48018,-1.45645
0.49663,-1.45645
0.50486,-1.45645
0.51308,-1.45645
0.48018,-1.45645
0.44728,-1.45645
0.40615,-1.45645
0.3568,-1.45645
0.28277,-1.45645
0.20875,-1.45645
0.11004,-1.46467
0.01134,-1.46467
0.89619,-1.46467
0.78926,-1.46467
0.67411,-1.46467
0.56718,-1.46467
0.46025,-1.4729
0.36155,-1.4729
0.25462,-1.4729
0.15591,-1.4729
0.05721,-1.4729
0.958507,-1.4729
0.868029,-1.4729
0.777551,-1.4729
0.703524,-1.4729
0.621271,-1.4729
0.555469,-1.4729
0.481442,-1.4729
0.423865,-1.4729
0.358063,-1.4729
0.300486,-1.4729
0.234684,-1.4729
0.177107,-1.4729
0.11953,-1.48112
0.0619534,-1.48112
0.0043766,-1.48112
-0.0532002,-1.48112
-0.102552,-1.48935
-0.151903,-1.48935
-0.20948,-1.48935
-0.250607,-1.48935
-0.299958,-1.49757
-0.341084,-1.49757
-0.382211,-1.49757
-0.423337,-1.49757
-0.456238,-1.49757
-0.497364,-1.49757
-0.530266,-1.49757
-0.563167,-1.49757
-0.596068,-1.49757
-0.620743,-1.49757
-0.653645,-1.49757
-0.686546,-1.49757
-0.719447,-1.49757
-0.760573,-1.5058
-0.793474,-1.5058
-0.8346,-1.5058
-0.867501,-1.5058
-0.908628,-1.5058
-0.949754,-1.5058
-0.982655,-1.5058
-1.02378,-1.5058
-1.06491,-1.5058
-1.10603,-1.5058
-1.14716,-1.5058
-1.18006,-1.5058
-1.22119,-1.5058
-1.26231,-1.51402
-1.30344,-1.51402
-1.33634,-1.51402
-1.37747,-1.51402
-1.41859,-1.51402
-1.4515,-1.51402
-1.4844,-1.51402
-1.52552,-1.51402
-1.55842,-1.51402
-1.59132,-1.51402
-1.62423,-1.51402
-1.65713,-1.51402
-1.69003,-1.51402
-1.72293,-1.51402
-1.75583,-1.51402
-1.78873,-1.51402
-1.82163,-1.51402
-1.85453,-1.51402
-1.88743,-1.51402
-1.92034,-1.51402
-1.95324,-1.51402
-1.98614,-1.51402
-2.01081,-1.51402
-2.04371,-1.51402
-2.06839,-1.51402
-2.10129,-1.51402
-2.13419,-1.51402
-2.16709,-1.51402
-2.19999,-1.51402
-2.21644,-1.51402
-2.24112,-1.51402
-2.2658,-1.51402
-2.28225,-1.51402
-2.2987,-1.51402
-2.31515,-1.51402
-2.3316,-1.51402
-2.35627,-1.52225
-2.3645,-1.52225
-2.37272,-1.52225
-2.38917,-1.53047
-2.3974,-1.5387
-2.3974,-1.5387
-2.40563,-1.54692
-2.40563,-1.55515
-2.40563,-1.56337
-2.40563,-1.5716
-2.3974,-1.57982
-2.38917,-1.58805
-2.37272,-1.58805
-2.34805,-1.59628
-2.3316,-1.59628
-2.30692,-1.6045
-2.27402,-1.6045
-2.24112,-1.6045
-2.20822,-1.61273
-2.17532,-1.61273
-2.13419,-1.61273
-2.10129,-1.61273
-2.06839,-1.61273
-2.03549,-1.61273
-2.00259,-1.61273
-1.97791,-1.61273
-1.95324,-1.61273
-1.92856,-1.61273
-1.89566,-1.6045
-1.87921,-1.6045
-1.85453,-1.6045
-1.82986,-1.6045
-1.80518,-1.6045
-1.78873,-1.6045
-1.77228,-1.6045
-1.7476,-1.6045
-1.73115,-1.6045
-1.70648,-1.6045
-1.6818,-1.6045
-1.65713,-1.6045
-1.63245,-1.6045
-1.59955,-1.59628
-1.57487,-1.59628
-1.5502,-1.59628
-1.52552,-1.59628
-1.49262,-1.59628
-1.45972,-1.59628
-1.42682,-1.59628
-1.39392,-1.59628
-1.36102,-1.59628
-1.31989,-1.59628
-1.27876,-1.59628
-1.23764,-1.59628
-1.19651,-1.59628
-1.15539,-1.59628
-1.11426,-1.59628
-1.07313,-1.59628
-1.02378,-1.59628
-0.982655,-1.59628
-0.933303,-1.59628
-0.892177,-1.59628
-0.851051,-1.59628
-0.801699,-1.6045
-0.760573,-1.6045
-0.711221,-1.6045
-0.66187,-1.6045
-0.604293,-1.6045
-0.554941,-1.6045
-0.497364,-1.6045
-0.448013,-1.61273
-0.406887,-1.61273
-0.357535,-1.61273
-0.316409,-1.61273
-0.275282,-1.61273
-0.234156,-1.61273
-0.19303,-1.61273
